index,text_a,text_b,preferred_text
3981,"from sys import stdin, stdout
from math import atan2, pi
from operator import itemgetter
from itertools import groupby
from collections import Counter

def read():
    return stdin.readline().strip()

def read_ints():
    return list(map(int, read().split()))

def solve():
    n, m = read_ints()
    a = [read_ints() for _ in range(n)]
    b = [read_ints() for _ in range(m)]
    a = sorted([(atan2(y, x) + pi) % (2 * pi) for x, y in a])
    b = sorted([(atan2(y, x) + pi) % (2 * pi) for x, y in b])
    a = a + [x + 2 * pi for x in a]
    b = b + [x + 2 * pi for x in b]
    j = 0
    for i in range(n):
        while a[i] > b[j]:
            j += 1
        if a[i] + pi <= b[j]:
            return False
    return True

def main():
    stdout.write('YES\n' if solve() else 'NO\n')

main()
","import sys


# > 0 anti-clock, < 0 clockwise, == 0 same line
def orientation(p1, p2, p3):
    return (p2[0] - p1[0])*(p3[1] - p1[1]) - (p2[1] - p1[1])*(p3[0] - p1[0])


def dot(p1, p2, p3, p4):
    return (p2[0]-p1[0])*(p4[0]-p3[0]) + (p2[1]-p1[1])*(p4[1]-p3[1])


def theta(p1, p2):
    dx = p2[0] - p1[0]
    dy = p2[1] - p1[1]
    if abs(dx) < 0.1 and abs(dy) < 0.1:
        t = 0
    else:
        t = dy/(abs(dx) + abs(dy))
        if abs(t) < 0.1 ** 10:
            t = 0
    if dx < 0:
        t = 2 - t
    elif dy < 0:
        t = 4 + t

    return t*90


def dist_sq(p1, p2):
    return (p1[0] - p2[0])*(p1[0] - p2[0]) + (p1[1] - p2[1])*(p1[1] - p2[1])


def chull(points):
    # let 0 element to be smallest, reorder elements
    pi = [x for x in range(len(points))]
    min_y = points[0][1]
    min_x = points[0][0]
    min_ind = 0
    for i in range(len(points)):
        if points[i][1] < min_y or points[i][1] == min_y and points[i][0] < min_x:
            min_y = points[i][1]
            min_x = points[i][0]
            min_ind = i
    pi[0] = min_ind
    pi[min_ind] = 0
    th = [theta(points[pi[0]], points[x]) for x in range(len(points))]
    pi.sort(key=lambda x: th[x])
    # process equals
    unique = [pi[0], pi[1]]
    for i in range(2, len(pi)):
        if th[pi[i]] != th[unique[-1]]:
            unique.append(pi[i])
        else:
            if dist_sq(points[pi[0]], points[unique[-1]]) < dist_sq(points[pi[0]], points[pi[i]]):
                unique[-1] = pi[i] # put max
    pi = unique
    stack = []
    for i in range(min(len(pi), 3)):
        stack.append(points[pi[i]])
    if len(stack) < 3:
        return stack
    for i in range(3, len(pi)):
        while len(stack) >= 2:
            o = orientation(stack[-2], stack[-1], points[pi[i]])
            if o > 0:
                stack.append(points[pi[i]])
                break
            elif o < 0:
                stack.pop()
            else:  # ==
                if dist_sq(stack[-2], stack[-1]) < dist_sq(stack[-2], points[pi[i]]):
                    stack.pop()
                else:
                    break  # skip i-th point
    return stack


def z_func(s):
    slen, l, r = len(s), 0, 0
    z = [0]*slen
    z[0] = slen
    for i in range(1, slen):
        if i <= r: z[i] = min(r-i+1, z[i-l])
        while i+z[i] < slen and s[z[i]] == s[i+z[i]]: z[i] += 1
        if i+z[i]-1 > r: l, r = i, i+z[i]-1
    return z

n,m = map(int, sys.stdin.readline().strip().split())
a = []
for _ in range(n):
    x,y = map(int, sys.stdin.readline().strip().split())
    a.append((x, y))
b = []
for _ in range(m):
    x, y = map(int, sys.stdin.readline().strip().split())
    b.append((x, y))

ah = chull(a)
bh = chull(b)
if len(ah) == len(bh):
    if len(ah) == 2:
        if dist_sq(ah[0], ah[1]) == dist_sq(bh[0], bh[1]):
            print('YES')
        else:
            print('NO')
    else:
        da = []
        for i in range(len(ah)):
            dot_a = dot(ah[i-2], ah[i-1], ah[i-1], ah[i])
            da.append((dist_sq(ah[i], ah[i-1]), dot_a))
        db = []
        for i in range(len(bh)):
            dot_b = dot(bh[i - 2], bh[i - 1], bh[i - 1], bh[i])
            db.append((dist_sq(bh[i], bh[i-1]), dot_b))
        l = r = 0
        daab = []
        daab.extend(db)
        daab.append(-1)
        daab.extend(da)
        daab.extend(da)
        zab = z_func(daab)
        found = False
        for i in range(len(db)+1, len(daab)-len(db)+1):
            if zab[i] == len(db):
                found = True
                break
        if found:
            print('YES')
        else:
            print('NO')
else:
    print('NO')",text_b
3982,"MOD = 10**9 + 7
m = int(input())
dp = [0]*3005
dp[0] = 1
for i in range(1, 3005):
    dp[i] = dp[i-1]
    if i >= 2:
        dp[i] += dp[i-2]
    if i >= 3:
        dp[i] += dp[i-3]
    if i >= 4:
        dp[i] += dp[i-4]
    dp[i] %= MOD
s = [0]*3005
s[0] = 1
for i in range(1, 3005):
    s[i] = s[i-1] + dp[i]
    s[i] %= MOD
a = [0]*3005
b = [0]*3005
for _ in range(m):
    c = int(input())
    if c == 0:
        a = [0] + a[:-1]
    else:
        b = [0] + b[:-1]
    a[0] = s[b[0]]
    b[0] = s[a[0]]
    print((s[a[0] + b[0]] - a[1] - b[2] - a[3] - b[4] + 5*MOD) % MOD)
","MOD = 10 ** 9 + 7
BAD = ([0, 0, 1, 1], [0, 1, 0, 1], [1, 1, 1, 0], [1, 1, 1, 1])

def zfunc(s):
    z = [0] * len(s)
    l = r = 0
    for i in range(1, len(s)):
        if i <= r:
            z[i] = min(r - i + 1, z[i - l])
        while i + z[i] < len(s) and s[z[i]] == s[i + z[i]]:
            z[i] += 1
        if i + z[i] - 1 > r:
            l, r = i, i + z[i] - 1
    return z

n = int(input())
s = []
sm = 0
for i in range(1, n + 1):
    s.append(int(input()))
    cur = 0
    f = [0] * (i + 1)
    sum4 = f[i] = 1
    for j in range(i - 1, -1, -1):
        if j + 4 < i:
            sum4 -= f[j + 5]
        if j + 4 <= i and s[j : j + 4] in BAD:
            f[j] -= f[j + 4]
        f[j] = (f[j] + sum4) % MOD
        sum4 += f[j]
    z = zfunc(s[::-1])
    new = i - max(z)
    sm = (sm + sum(f[:new])) % MOD
    print(sm)
",text_b
3983,"import sys
from collections import deque
input = sys.stdin.readline
def bfs():
    dist = [-1]*n
    dist[0] = 0
    q = deque([0])
    while q:
        v = q.popleft()
        for nv in g[v]:
            if dist[nv] == -1:
                dist[nv] = dist[v] + 1
                q.append(nv)
    return dist
t = int(input())
for _ in range(t):
    n,m = map(int,input().split())
    g = [[] for _ in range(n)]
    for _ in range(m):
        a,b = map(int,input().split())
        a -= 1
        b -= 1
        g[a].append(b)
        g[b].append(a)
    dist = bfs()
    if dist[n-1]%2 == 0:
        print(""First"")
    else:
        print(""Second"")
","class UnionFindVerSize():
    def __init__(self, N):
        self._parent = [n for n in range(0, N)]
        self._size = [1] * N
        self.group = N

    def find_root(self, x):
        if self._parent[x] == x: return x
        self._parent[x] = self.find_root(self._parent[x])
        stack = [x]
        while self._parent[stack[-1]]!=stack[-1]:
            stack.append(self._parent[stack[-1]])
        for v in stack:
            self._parent[v] = stack[-1]
        return self._parent[x]

    def unite(self, x, y):
        gx = self.find_root(x)
        gy = self.find_root(y)
        if gx == gy: return

        self.group -= 1

        if self._size[gx] < self._size[gy]:
            self._parent[gx] = gy
            self._size[gy] += self._size[gx]
        else:
            self._parent[gy] = gx
            self._size[gx] += self._size[gy]

    def get_size(self, x):
        return self._size[self.find_root(x)]

    def is_same_group(self, x, y):
        return self.find_root(x) == self.find_root(y)

import sys

input = sys.stdin.readline

for _ in range(int(input())):
    N,M = list(map(int,input().split()))
    uf = UnionFindVerSize(N)
    for _ in range(M):
        a,b = list(map(int,input().split()))
        uf.unite(a-1,b-1)

    if N%2==1:
        all = N*(N-1)//2-M
        if all%2==0:
            print(""Second"")
        else:
            print(""First"")
    else:
        all = N*(N-1)//2-M
        s1 = uf.get_size(0)
        sN = uf.get_size(N-1)
        if s1%2==sN%2:
            if s1%2==0:
                if all%2==0:
                    print(""Second"")
                else:
                    print(""First"")
            else:
                if all%2==1:
                    print(""Second"")
                else:
                    print(""First"")
        else:
            print(""First"")

#odd,even->even,even first
#odd,even->odd,odd first
#odd,odd->even,even second
#odd,odd->odd,odd first
#even,even->even,even first
#even,even->odd,odd second
",text_b
3984,"s = input()
min_char = s[0]
print('Mike')
for i in range(1, len(s)):
    if s[i] > min_char:
        print('Ann')
    else:
        print('Mike')
        min_char = min(min_char, s[i])
","s = input()
m = chr(ord('z') + 1)
ans = []
f = 0
for i in s:
    if i > m:
        ans.append('Ann')
    else:
        ans.append('Mike')
    m = min(m, i)
print('\n'.join(ans))",text_b
3985,"import sys
from collections import defaultdict
from math import sqrt

def solve():
    n, m = map(int, input().split())
    a = list(map(int, input().split()))
    g = defaultdict(list)
    for _ in range(m):
        u, v = map(int, input().split())
        u -= 1
        v -= 1
        g[u].append(v)
        g[v].append(u)
    vis = [0]*n
    ans = 0
    for i in range(n):
        if vis[i] == 0:
            vis[i] = 1
            q = [i]
            p = []
            while len(q) > 0:
                u = q.pop()
                p.append(a[u])
                for v in g[u]:
                    if vis[v] == 0:
                        vis[v] = 1
                        q.append(v)
            p.sort()
            for i in range(2, int(sqrt(p[0]))+1):
                while all(x%i == 0 for x in p):
                    p = [x//i for x in p]
                    ans += 1
            while all(x%2 == 0 for x in p):
                p = [x//2 for x in p]
                ans += 1
    print(ans)

solve()
","def g(i):
    u[i] = 0
    for j in p[i]:
        if v[j] < 0 or u[v[j]] and g(v[j]):
            v[j] = i
            return 1
    return 0

f = lambda: map(int, input().split())
n, m = f()
s = k = 0
d = [[]]
for i in f():
    j = 2
    t = []
    while j * j <= i:
        while i % j == 0:
            t.append((j, k))
            k += 1
            i //= j
        j += 1
    if i > 1:
        t.append((i, k))
        k += 1
    d.append(t)
p = [[] for i in range(k)]
for q in range(m):
    a, b = f()
    if b % 2: a, b = b, a
    for x, i in d[a]:
        for y, j in d[b]:
            if x == y: p[i].append(j)
v = [-1] * k
for i in range(k):
    u = [1] * k
    s += g(i)
print(s)",text_b
3986,"def find_string(n, k):
    if k > n or k == 1 and n > 1:
        return ""-1""
    elif k == 1 and n == 1:
        return ""a""
    else:
        base = ""ab"" * ((n - k + 2) // 2) + ""a"" * ((n - k + 2) % 2)
        extra = """".join(chr(97 + i) for i in range(2, k))
        return base + extra

n, k = map(int, input().split())
print(find_string(n, k))
","import string

rd = lambda: list(map(int, input().split()))

n, k = rd()
if k>26 or k>n or k==1 and n>1:
  print(-1)
elif k==1 and n==1:
  print('a')
else:
  print(('ab'*(n+1>>1))[:n-k+2]+string.ascii_lowercase[2:k])",text_b
3987,"n = int(input())
a = list(map(int, input().split()))
a = [0] + a
f = [[0]*2005 for _ in range(2005)]
g = [[0]*2005 for _ in range(2005)]
c = [0]*2005
d = [0]*2005
for i in range(1, n+1):
    c[i] = c[i-1] + (a[i] == 1)
    d[i] = d[i-1] + (a[i] == 2)
for i in range(1, n+1):
    for j in range(i, n+1):
        f[i][j] = max(f[i][j-1], c[i-1] + d[j] - d[i-1] + c[n] - c[j])
        g[i][j] = max(g[i][j-1], f[i][j] + d[n] - d[j])
print(g[1][n])
","n = int(input())
*A, = list(map(int, input().split()))

seq = []
cur = 1; cnt = 0
for a in A:
    if cur == a:
        cnt += 1
    else:
        seq.append(cnt)
        cur = a; cnt = 1
if cnt > 0:
    seq.append(cnt)
ans = max(seq)

l = len(seq)
dp = [[0]*4 for i in range(l+1)]
for i in range(l):
    one = i % 2 #12
    s = seq[i]
    for j in range(4):
        dp[i+1][j] = max(dp[i+1][j], dp[i][j])
        if not one: # 2
            if j % 2 == 0:
                dp[i+1][j] = max(dp[i+1][j], dp[i][j] + s)
            else:
                if j == 1:
                    dp[i+1][j+1] = max(dp[i+1][j+1], dp[i][j] + s)
        else: # 1
            if j % 2 == 1:
                dp[i+1][j] = max(dp[i+1][j], dp[i][j] + s)
            else:
                dp[i+1][j+1] = max(dp[i+1][j+1], dp[i][j] + s)
#    print(dp[i+1])
print(max(dp[l]))



",text_b
3988,"import sys
from collections import defaultdict

def dfs(v, p):
    used[v] = True
    for u in g[v]:
        if not used[u]:
            dfs(u, v)
            if p != -1 and (v, u) in undirected:
                ans[undirected[(v, u)]] = '+'
    if p != -1 and (p, v) in undirected:
        ans[undirected[(p, v)]] = '-'

def dfs2(v):
    used[v] = True
    for u in g[v]:
        if not used[u]:
            dfs2(u)
            if (v, u) in undirected:
                ans[undirected[(v, u)]] = '-'

n, m, s = map(int, sys.stdin.readline().split())
s -= 1
g = defaultdict(list)
undirected = {}
ans = [''] * m
used = [False] * n

for i in range(m):
    t, u, v = map(int, sys.stdin.readline().split())
    u -= 1
    v -= 1
    if t == 1:
        g[u].append(v)
    else:
        g[u].append(v)
        g[v].append(u)
        undirected[(u, v)] = i
        undirected[(v, u)] = i
        ans[i] = '+'

dfs(s, -1)
print(ans.count('+'))
print(''.join(ans))

used = [False] * n
for i in range(n):
    if i != s and not used[i]:
        dfs2(i)

print(ans.count('+'))
print(''.join(ans))
","def put():
  return list(map(int, input().split()))

def dfs(x,flag=1):
    s,vis,ans   = [x],[0]*n,['+']*m
    vis[x]= 1
    while s:
        i = s.pop()
        for j,k in graph[i]:
            if vis[j]==0:
                if k*flag<0:
                    ans[abs(k)-1]='-'
                elif k*flag>0:
                    ans[abs(k)-1]='+'
                if flag==1 or k==0:
                    s.append(j)
                    vis[j]=1
    return ''.join(ans), sum(vis)

n,m,s = put()
graph = [[] for i in range(n)]
k=1
for _ in range(m):
    z,x,y = put()
    x,y = x-1,y-1
    if z==1:
        graph[x].append((y, 0))
    else:
        graph[x].append((y, k))
        graph[y].append((x,-k))
        k+=1
m = k-1
x,y = dfs(s-1, 1)
print(y)
print(x)
x,y = dfs(s-1,-1)
print(y)
print(x)
",text_b
3989,"def solve():
    a = input().strip()
    a = sorted(a)
    a.remove('1')
    a.remove('6')
    a.remove('8')
    a.remove('9')
    a = ''.join(a)
    for i in range(7, 1000, 7):
        if i % 7 == 0 and str(i).find('0') == -1 and str(i).find('1') == -1 and str(i).find('6') == -1 and str(i).find('8') == -1 and str(i).find('9') == -1:
            b = str(i)
            break
    for i in range(len(a) + 1):
        if int(a[:i] + '1689' + a[i:] + b) % 7 == 0:
            print(a[:i] + '1689' + a[i:] + b)
            return
    print(0)

solve()
","def end(x) :
    if x == 0 :
        return ""1869"";
    if x == 6 :
        return ""1968"";
    if x == 5 :
        return ""1689"";
    if x == 4 :
        return ""6891"";
    if x == 3 :
        return  ""1689"";
    if x == 2 :
        return  ""1986"";
    if x == 1 :
        return  ""1896"";

d = [0] * 10;
for c in input() :
    d[int(c)] += 1;
for i in [1,6,8,9] :
    d[i] -= 1;

s = """";
ost = 0;

for i in range(10) :
    for j in range(d[i]):
        ost = (ost * 10 + i) % 7;

ost = (1869, 1896, 1986, 1698, 6198, 1689, 1968)[ost * 10000 % 7];

for c in (1,2,3,4,5,6,7,8,9) :
    s += str(c) * d[c];

print((s + str(ost) + ""0"" * d[0]));
",text_b
3990,"from collections import deque
def solve():
    n, m = map(int, input().split())
    g = [[0]*n for _ in range(n)]
    for _ in range(m):
        u, v = map(int, input().split())
        u -= 1
        v -= 1
        g[u][v] = g[v][u] = 1
    if g[0][n-1] == 1:
        g = [[1-x for x in row] for row in g]
    dist = [float('inf')]*n
    dist[0] = 0
    q = deque([0])
    while q:
        v = q.popleft()
        for u in range(n):
            if g[v][u] == 1 and dist[u] == float('inf'):
                dist[u] = dist[v] + 1
                q.append(u)
    if dist[n-1] == float('inf'):
        print(-1)
    else:
        print(dist[n-1])

solve()
","from collections import deque
n,m=map(int,input().split())
a=[set() for i in range(n+1)]
for i in range(m):
    x,y=map(int,input().split())  
    a[x].add(y)
    a[y].add(x)
if n not in a[1]:
    t=True
else:
    t=False
q=deque()
q.append(1)
z = [-1 for i in range(n+1)]
z[1] = 0
while len(q) > 0:
    v = q.popleft()
    for i in range(1, n+1):
        if t ^ (i in a[v]):
            continue
        if z[i]==-1:
            z[i]=z[v]+1
            q.append(i)
            if i == n:
                print(z[i])
                return
print(-1) ",text_b
3991,"def solve():
    n = int(input())
    x = sorted(map(int, input().split()))
    p = [1]
    for i in range(1, n):
        p.append(p[-1] * 2 % (10**9 + 7))
    ans = 0
    for i in range(n):
        ans = (ans + x[i] * (p[i] - p[n - i - 1])) % (10**9 + 7)
    print(ans)

solve()
","3
# Copyright (C) 2017 Sayutin Dmitry.
#
# This program is free software; you can redistribute it and/or
# modify it under the terms of the GNU General Public License as
# published by the Free Software Foundation; version 3
#
# This program is distributed in the hope that it will be useful,
# but WITHOUT ANY WARRANTY; without even the implied warranty of
# MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
# GNU General Public License for more details.
#
# You should have received a copy of the GNU General Public License
# along with this program; If not, see <http://www.gnu.org/licenses/>.

def main():
    mod = 10 ** 9 + 7
    pws = [None for i in range(4 * (10 ** 5))]
    pws[0] = 1
    for i in range(1, (4 * (10 ** 5))):
        pws[i] = 2 * pws[i - 1] % mod
    
    n = int(input())
    seq = list(map(int, input().split()))

    seq.sort()
    
    ans = 0
    for i in range(n):
        ans += seq[i] * (pws[i] - 1)
        ans -= seq[i] * (pws[n - i - 1] - 1)
        ans = ans % mod
    print(ans)

main()
",text_b
3992,"import sys
from collections import deque
from math import sqrt

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    s = sum(a)
    divisors = []
    for i in range(2, int(sqrt(s))+1):
        if s % i == 0:
            divisors.append(i)
            while s % i == 0:
                s //= i
    if s > 1:
        divisors.append(s)
    ans = float('inf')
    for d in divisors:
        cur = 0
        for i in range(n):
            cur += a[i]
            a[i] %= d
            if a[i] > d // 2:
                a[i] -= d
            cur -= a[i]
        a.append(0)
        q = deque()
        res = 0
        for i in range(n+1):
            while a[i] < 0 and q:
                x, y = q.popleft()
                t = min(y, -a[i])
                res += t * (i - x)
                y -= t
                a[i] += t
                if y:
                    q.appendleft((x, y))
            if a[i] > 0:
                q.append((i, a[i]))
        ans = min(ans, res)
    print(ans if ans != float('inf') else -1)

solve()
","# 素因数分解
def prime_decomposition(n):
    i = 2
    table = []
    while i * i <= n:
        while n % i == 0:
            n //= i
            table.append(i)
        i += 1
    if n > 1:
        table.append(n)
    return table
import sys
input = sys.stdin.readline
N = int(input())
A = list(map(int, input().split()))
# かけらを移動させて共通因数を持つようにする
su = sum(A)
if su == 1:
    print(-1)
    return
primes = sorted(set(prime_decomposition(su)))
ans = 10**18

for p in primes:
    an = 0
    half = p >> 1
    cnt = 0
    for a in A:
        a %= p
        cnt += a
        if cnt <= half:
            an += cnt
        else:
            if cnt < p:
                an += p - cnt
            else:
                cnt -= p
                if cnt <= half:
                    an += cnt
                else:
                    an += p - cnt
        if ans <= an:
            break
    else:
        ans = min(ans, an)
print(ans)
",text_b
